timestamp,X,Y,Z
2024-08-13T12:16:10,-2.81,-2.2,-0.49
2024-08-13T12:16:11,-1.22,-2.14,-1.53
2024-08-13T12:16:11,2.81,0.18,1.46
2024-08-13T12:16:11,2.5,-2.2,-4.03
2024-08-13T12:16:11,1.22,-6.04,-5.43
2024-08-13T12:16:12,-3.3,-11.54,-11.6
2024-08-13T12:16:12,-1.77,-14.04,-10.93
2024-08-13T12:16:12,0.24,-6.29,-3.42
2024-08-13T12:16:12,5.49,-10.13,-7.45
2024-08-13T12:16:13,11.05,0.12,5.8
2024-08-13T12:16:13,-1.53,0.37,0.06
2024-08-13T12:16:13,5.13,1.22,1.59
2024-08-13T12:16:13,14.28,12.15,6.65
2024-08-13T12:16:14,8.06,13.55,7.87
2024-08-13T12:16:14,11.72,10.93,6.59
2024-08-13T12:16:14,0.67,1.4,0.85
2024-08-13T12:16:14,3.91,0.24,0.61
2024-08-13T12:16:15,1.34,-1.59,-2.38
2024-08-13T12:16:15,7.75,-0.24,-1.77
2024-08-13T12:16:15,15.56,-0.18,4.76
2024-08-13T12:16:15,-2.99,-0.49,0
2024-08-13T12:16:16,-4.76,0.12,0.55
2024-08-13T12:16:16,-2.62,1.28,0.31
2024-08-13T12:16:16,-5.49,1.34,-0.31
2024-08-13T12:16:16,4.58,-0.73,-4.27
2024-08-13T12:16:16,1.89,-1.04,-0.43
2024-08-13T12:16:17,6.96,-1.28,-1.4
2024-08-13T12:16:17,4.88,0.12,-2.14
2024-08-13T12:16:17,5.37,1.53,1.71
2024-08-13T12:16:17,2.32,-0.31,0.85
2024-08-13T12:16:18,-3.3,-0.43,-1.34
2024-08-13T12:16:18,-1.28,-0.73,-1.34
2024-08-13T12:16:18,0.92,0.31,1.28
2024-08-13T12:16:18,-7.39,-0.37,-1.34
2024-08-13T12:16:19,-5.31,0.24,0.31
2024-08-13T12:16:19,1.53,-0.12,0.79
2024-08-13T12:16:19,2.69,-0.31,0.49
2024-08-13T12:16:19,1.65,0.18,-0.31
2024-08-13T12:16:20,-0.18,-0.43,-0.55
2024-08-13T12:16:20,1.59,-0.31,0.61
2024-08-13T12:16:20,-1.22,-0.31,-0.49
2024-08-13T12:16:20,0.43,-0.43,-0.92
2024-08-13T12:16:20,-0.49,-0.55,-0.61
2024-08-13T12:16:21,4.52,-0.61,-0.24
2024-08-13T12:16:21,4.52,-0.49,0.79
2024-08-13T12:16:21,-1.46,-1.65,1.04
2024-08-13T12:16:21,-6.96,-0.43,-2.08
2024-08-13T12:16:22,-6.04,-0.49,-0.55
2024-08-13T12:16:22,-0.31,-0.24,0.55
2024-08-13T12:16:22,-3.97,1.46,-1.83
2024-08-13T12:16:22,1.46,0.49,0
2024-08-13T12:16:23,7.69,0,-10.56
2024-08-13T12:16:23,14.34,-0.98,-1.34
2024-08-13T12:16:23,1.95,-0.24,0.67
2024-08-13T12:16:23,-0.18,-0.49,0.43
2024-08-13T12:16:24,-0.24,-0.61,1.28
2024-08-13T12:16:24,-2.87,-1.46,-1.46
2024-08-13T12:16:24,0.31,-0.55,-0.79
2024-08-13T12:16:24,1.1,0,1.22
2024-08-13T12:16:24,-0.24,-0.31,-1.04
2024-08-13T12:16:25,-1.59,-0.67,-0.73
2024-08-13T12:16:25,0.85,-0.55,-0.67
2024-08-13T12:16:25,-1.83,-0.31,-0.92
2024-08-13T12:16:25,1.59,-0.79,-0.37
2024-08-13T12:16:26,3.6,0.24,0.37
2024-08-13T12:16:26,-2.99,-0.73,-0.85
2024-08-13T12:16:26,0.92,0.85,1.22
2024-08-13T12:16:26,-1.46,-0.06,0.55
2024-08-13T12:16:27,-2.99,0.55,2.26
2024-08-13T12:16:27,4.7,0.31,0.24
2024-08-13T12:16:27,-2.93,0.67,-1.16
2024-08-13T12:16:27,0.55,-0.06,0.55
2024-08-13T12:16:28,4.27,0.24,-0.31
2024-08-13T12:16:28,1.4,-0.37,-0.61
2024-08-13T12:16:28,0,0,-0.73
2024-08-13T12:16:28,-0.06,0.24,-0.12
2024-08-13T12:16:29,6.65,0.24,0.98
2024-08-13T12:16:29,0.79,0.85,0.79
2024-08-13T12:16:29,-0.06,0,-0.43
2024-08-13T12:16:29,0.92,0.79,-2.44
2024-08-13T12:16:29,-0.37,0,0.06
2024-08-13T12:16:30,-2.62,0.61,-0.37
2024-08-13T12:16:30,-1.34,-0.73,-0.37
2024-08-13T12:16:30,-1.1,1.34,-0.85
2024-08-13T12:16:30,-0.79,0.06,-0.55
2024-08-13T12:16:31,1.77,-0.61,-1.28
2024-08-13T12:16:31,-1.4,-0.73,-0.31
2024-08-13T12:16:31,2.2,-0.06,0.24
2024-08-13T12:16:31,2.62,0,0.31
2024-08-13T12:16:32,1.71,-0.24,-0.12
2024-08-13T12:16:32,0.12,-0.24,0.18
2024-08-13T12:16:32,-0.49,-0.24,-0.12
2024-08-13T12:16:32,-0.92,-0.73,-0.43
2024-08-13T12:16:33,0.37,-0.55,-0.24
2024-08-13T12:16:33,1.95,-0.24,-0.24
2024-08-13T12:16:33,0.79,-0.12,0.31
2024-08-13T12:16:33,0.79,-0.24,-0.06
2024-08-13T12:16:33,0.85,-0.18,0.31
2024-08-13T12:16:34,3.17,-0.49,0.43
2024-08-13T12:16:34,-5.25,-1.22,-1.46
2024-08-13T12:16:34,-0.49,-0.43,-0.24
2024-08-13T12:16:35,1.4,-0.55,-0.18
2024-08-13T12:16:35,1.59,-0.18,0
2024-08-13T12:16:35,3.48,-0.06,0.24
2024-08-13T12:16:35,4.03,0.37,-0.43
2024-08-13T12:16:36,5.43,3.48,0
2024-08-13T12:16:36,7.57,2.2,1.89
2024-08-13T12:16:36,5.43,0.24,0.31
2024-08-13T12:16:36,3.72,0.98,0.98
2024-08-13T12:16:36,1.89,-0.06,0.18
2024-08-13T12:16:37,3.85,0.31,0.18
2024-08-13T12:16:37,7.08,3.11,0.98
2024-08-13T12:16:37,5.86,1.22,1.53
2024-08-13T12:16:37,-2.75,0.43,0.92
2024-08-13T12:16:38,-1.46,-0.55,-0.85
2024-08-13T12:16:38,1.16,-0.92,0.18
2024-08-13T12:16:38,-3.85,-0.67,-0.49
2024-08-13T12:16:38,-5,-1.1,-0.12
2024-08-13T12:16:39,-5.62,-1.04,0.67
2024-08-13T12:16:39,0.06,-0.43,-0.12
2024-08-13T12:16:39,0.85,-0.49,-0.37
2024-08-13T12:16:39,1.95,-0.43,-0.06
2024-08-13T12:16:39,2.62,-0.12,0.61
2024-08-13T12:16:40,2.44,-0.18,0.18
2024-08-13T12:16:40,1.53,-1.1,-0.61
2024-08-13T12:16:40,-1.4,-0.67,-0.55
2024-08-13T12:16:40,-2.26,-0.55,-0.12
2024-08-13T12:16:41,-3.66,-0.49,-0.31
2024-08-13T12:16:41,1.04,-2.87,-2.99
2024-08-13T12:16:41,-3.3,-5.92,-4.27
2024-08-13T12:16:41,-18.25,-14.95,-10.56
2024-08-13T12:16:42,5.43,-0.31,-1.95
2024-08-13T12:16:42,10.01,5.68,-0.43
2024-08-13T12:16:42,26.43,16.17,4.7
2024-08-13T12:16:42,14.77,15.5,10.62
2024-08-13T12:16:43,8.85,10.56,8.18
2024-08-13T12:16:43,1.28,4.39,5.07
2024-08-13T12:16:43,8.73,2.81,2.62
2024-08-13T12:16:43,-15.32,-3.05,-5.43
2024-08-13T12:16:43,-17.88,-6.65,-5.74
2024-08-13T12:16:44,-6.9,-7.32,-3.42
2024-08-13T12:16:44,3.85,-8.42,-4.15
2024-08-13T12:16:44,-0.06,-2.08,-3.05
2024-08-13T12:16:44,6.84,-1.77,-4.03
2024-08-13T12:16:45,0.79,-6.29,-3.23
2024-08-13T12:16:45,-11.41,-2.01,-1.34
2024-08-13T12:16:45,0.12,0,0.92
2024-08-13T12:16:45,3.17,0.61,-0.43
2024-08-13T12:16:46,-5,-2.5,-1.65
2024-08-13T12:16:46,9.16,5.74,5.98
2024-08-13T12:16:46,-7.39,-0.79,0.49
2024-08-13T12:16:46,0.61,-0.12,0.12
2024-08-13T12:16:47,-0.06,-1.83,-0.06
2024-08-13T12:16:47,1.04,0.79,0.43
2024-08-13T12:16:47,0.85,-1.59,-0.61
2024-08-13T12:16:47,2.01,1.71,-0.49
2024-08-13T12:16:47,-0.98,-0.43,-1.04
2024-08-13T12:16:48,-3.11,-0.18,-0.31
2024-08-13T12:16:48,-0.85,0.18,-1.04
2024-08-13T12:16:48,1.04,0.49,0.43
2024-08-13T12:16:50,8.67,-4.33,3.66
2024-08-13T12:16:50,16.42,7.39,3.66
2024-08-13T12:16:50,-3.91,-2.44,0.18
2024-08-13T12:16:50,-2.01,-1.95,-1.1
2024-08-13T12:16:51,-2.14,0,0.43
2024-08-13T12:16:51,-0.24,-5.74,-3.23
2024-08-13T12:16:51,-3.72,-2.75,-2.75
2024-08-13T12:16:51,-0.73,-1.22,-0.61
2024-08-13T12:16:52,2.44,-1.22,-0.98
2024-08-13T12:16:52,-2.14,-2.32,-1.16
2024-08-13T12:16:52,2.5,-0.49,-0.31
2024-08-13T12:16:52,1.22,3.66,2.93
2024-08-13T12:16:53,0.18,-2.38,0
2024-08-13T12:16:53,2.2,-0.61,0.67
2024-08-13T12:16:53,2.2,-0.31,-1.83
2024-08-13T12:16:53,2.56,-0.98,0.24
2024-08-13T12:16:54,2.56,-0.24,0.12
2024-08-13T12:16:54,2.69,0.12,0.06
2024-08-13T12:16:54,3.66,0.92,-0.31
2024-08-13T12:16:54,8.18,-0.73,-1.65
2024-08-13T12:16:54,2.08,0.67,0.61
2024-08-13T12:16:55,6.04,1.28,0.31
2024-08-13T12:16:55,5.31,1.4,0.18
2024-08-13T12:16:55,-0.49,-1.83,-0.73
2024-08-13T12:16:55,-5.55,-2.14,-0.73
2024-08-13T12:16:56,1.22,-0.24,-0.98
2024-08-13T12:16:56,-2.69,-1.71,-0.37
2024-08-13T12:16:56,-1.53,-1.89,-0.67
2024-08-13T12:16:56,0.79,0.92,1.65
2024-08-13T12:16:57,1.71,0.49,1.34
2024-08-13T12:16:57,0.98,0,-1.53
2024-08-13T12:16:57,2.62,-0.37,0.43
2024-08-13T12:16:57,-0.31,0.55,0.73
2024-08-13T12:16:58,-0.37,0.24,-0.12
2024-08-13T12:16:58,1.95,0.37,-0.24
2024-08-13T12:16:58,0.79,-0.06,0.06
2024-08-13T12:16:58,2.38,0.12,0.12
2024-08-13T12:16:59,2.62,-0.43,-0.12
2024-08-13T12:16:59,1.89,-0.24,0.12
2024-08-13T12:16:59,2.81,-0.43,-0.06
2024-08-13T12:16:59,1.04,-0.06,0.18
2024-08-13T12:17:00,2.75,0.31,-0.18
2024-08-13T12:17:00,0.79,-0.43,-0.12
2024-08-13T12:17:00,0.98,0.12,0.43
2024-08-13T12:17:00,4.52,3.05,1.34
2024-08-13T12:17:01,1.83,-14.22,2.56
2024-08-13T12:17:01,3.6,-0.12,2.26
2024-08-13T12:17:01,-0.55,-0.67,-0.31
2024-08-13T12:17:01,-2.93,-2.56,-1.83
2024-08-13T12:17:02,-6.16,-0.12,0.18
2024-08-13T12:17:02,-2.44,0.31,-0.06
2024-08-13T12:17:02,-3.6,-1.22,-0.18
2024-08-13T12:17:02,-1.83,-0.49,-1.28
2024-08-13T12:17:02,1.83,-0.37,0.31
2024-08-13T12:17:03,1.77,0,-1.16
2024-08-13T12:17:03,0.18,-1.28,0.31
2024-08-13T12:17:03,2.62,-2.56,-0.24
2024-08-13T12:17:03,-5.68,-0.06,-0.43
2024-08-13T12:17:04,1.34,-1.71,0.79
2024-08-13T12:17:04,-5,1.65,-1.1
2024-08-13T12:17:04,0.73,-0.55,1.53
2024-08-13T12:17:04,0.67,0,1.4
2024-08-13T12:17:05,3.97,0.98,-0.31
2024-08-13T12:17:05,2.38,1.1,0.98
2024-08-13T12:17:05,1.53,-0.06,0.37
2024-08-13T12:17:05,-1.53,-0.73,-0.43
2024-08-13T12:17:05,-2.56,-1.22,-0.98
2024-08-13T12:17:06,-6.1,-1.16,-0.37
2024-08-13T12:17:06,0.79,0.24,-0.18
2024-08-13T12:17:06,1.46,-1.28,-1.16
2024-08-13T12:17:06,1.28,-0.55,0.06
2024-08-13T12:17:07,1.83,-0.49,-0.06
2024-08-13T12:17:07,0.79,-1.71,-0.92
2024-08-13T12:17:07,0,-1.77,-0.85
2024-08-13T12:17:07,-0.61,-2.81,-1.59
2024-08-13T12:17:08,1.53,-3.23,-1.89
2024-08-13T12:17:08,-4.21,0.18,-1.28
2024-08-13T12:17:08,1.59,-1.04,-0.24
2024-08-13T12:17:08,3.97,-0.18,0.67
2024-08-13T12:17:08,0.31,-0.67,-0.31
2024-08-13T12:17:09,0.79,-0.24,0.37
2024-08-13T12:17:09,0.43,-0.43,-0.31
2024-08-13T12:17:09,0.24,-0.12,0.37
2024-08-13T12:17:09,0.79,-0.06,-0.06
2024-08-13T12:17:10,1.53,-0.06,0.24
2024-08-13T12:17:10,1.83,-0.31,-0.37
2024-08-13T12:17:10,0.98,-0.98,-0.31
2024-08-13T12:17:10,0.55,-0.55,-0.06
2024-08-13T12:17:10,1.46,0.24,0.61
2024-08-13T12:17:11,1.16,-0.18,0.06
2024-08-13T12:17:11,0.98,0.06,-15.63
2024-08-13T12:17:11,0.79,0.06,0.06
2024-08-13T12:17:11,2.01,0.12,-0.06
2024-08-13T12:17:12,1.4,-1.46,1.53
2024-08-13T12:17:12,0.24,-0.79,-0.37
2024-08-13T12:17:12,-0.31,-0.61,-0.24
2024-08-13T12:17:12,0.61,-0.31,0.24
2024-08-13T12:17:13,0.31,-0.24,0.31
2024-08-13T12:17:13,0.49,-0.37,0.12
2024-08-13T12:17:13,-0.24,-0.12,-0.67
2024-08-13T12:17:13,0.92,-0.31,0.67
2024-08-13T12:17:13,-0.31,-0.12,-0.73
2024-08-13T12:17:14,1.65,-0.49,0
2024-08-13T12:17:14,1.28,-0.31,0.24
2024-08-13T12:17:14,2.14,-0.12,-0.06
2024-08-13T12:17:14,1.22,0.12,-1.22
2024-08-13T12:17:15,-0.12,-0.85,0.37
2024-08-13T12:17:15,-0.37,-0.67,-0.06
2024-08-13T12:17:15,2.38,-0.24,0
2024-08-13T12:17:15,3.17,0.43,1.1
2024-08-13T12:17:16,0.61,0.37,0.49
2024-08-13T12:17:16,1.04,-0.18,-0.31
2024-08-13T12:17:16,-0.06,-0.67,0.06
2024-08-13T12:17:16,-2.32,-1.22,0.92
2024-08-13T12:17:16,-0.24,-0.37,-1.89
2024-08-13T12:17:17,2.14,0.06,0.73
2024-08-13T12:17:17,2.38,-0.18,1.4
2024-08-13T12:17:17,2.56,-0.06,0.06
2024-08-13T12:17:17,1.1,-0.31,0.31
2024-08-13T12:17:18,0.61,-0.37,-0.92
2024-08-13T12:17:18,-0.18,-0.55,-0.73
2024-08-13T12:17:18,1.4,-0.24,0.12
2024-08-13T12:17:18,2.44,-0.24,0.24
2024-08-13T12:17:19,0.67,-0.24,0
2024-08-13T12:17:19,0.12,-0.31,0
2024-08-13T12:17:19,1.65,-0.24,0
2024-08-13T12:17:19,-0.06,-0.73,-0.43
2024-08-13T12:17:19,-1.4,-1.4,-2.26
2024-08-13T12:17:20,-2.38,-1.34,-3.54
2024-08-13T12:17:20,0.49,-1.16,-1.22
2024-08-13T12:17:20,1.1,-2.26,-1.59
2024-08-13T12:17:20,4.15,0.61,0.92
2024-08-13T12:17:21,3.3,0.24,0.12
2024-08-13T12:17:21,4.46,2.38,1.53
2024-08-13T12:17:21,2.2,1.71,0
2024-08-13T12:17:21,2.01,1.16,0.18
2024-08-13T12:17:21,-2.69,-1.04,0.67
2024-08-13T12:17:22,15.26,-0.49,-0.31
2024-08-13T12:17:22,-2.14,-0.49,-0.43
2024-08-13T12:17:22,1.46,-0.31,0.12
2024-08-13T12:17:22,1.1,-0.24,-0.37
2024-08-13T12:17:23,1.53,0,0.37
2024-08-13T12:17:23,2.2,1.28,0.61
2024-08-13T12:17:23,1.59,-0.18,-0.73
2024-08-13T12:17:24,2.87,-0.06,0.31
2024-08-13T12:17:24,1.59,-0.61,0.18
2024-08-13T12:17:24,-4.46,-0.79,-0.98
2024-08-13T12:17:24,1.22,-0.55,1.16
2024-08-13T12:17:24,-2.69,-0.12,-0.92
2024-08-13T12:17:25,2.69,-0.49,-0.06
2024-08-13T12:17:25,-0.55,-1.16,-0.43
2024-08-13T12:17:25,0.06,-0.79,0.92
2024-08-13T12:17:25,1.4,-0.37,0.61
2024-08-13T12:17:26,1.46,0.73,0.18
2024-08-13T12:17:26,1.83,2.56,0.37
2024-08-13T12:17:26,0.24,0.55,-0.92
2024-08-13T12:17:26,3.85,-1.46,1.53
2024-08-13T12:17:27,2.38,1.89,-0.92
2024-08-13T12:17:27,0.92,-0.92,-0.61
2024-08-13T12:17:27,2.62,-0.85,0.98
2024-08-13T12:17:27,1.1,0.06,-0.79
2024-08-13T12:17:28,7.08,3.05,-1.1
2024-08-13T12:17:28,0.31,-2.99,0.37
2024-08-13T12:17:28,-2.08,-0.98,-1.28
2024-08-13T12:17:28,-1.71,1.34,1.95
2024-08-13T12:17:28,5.74,10.74,12.21
2024-08-13T12:17:29,-13.98,-13.31,-15.38
2024-08-13T12:17:29,17.94,-6.04,4.82
2024-08-13T12:17:29,9.7,18.74,28.93
2024-08-13T12:17:29,-23.01,-35.71,-18.19
2024-08-13T12:17:30,-3.78,-8.97,-13.73
2024-08-13T12:17:30,8.73,37.66,15.93
2024-08-13T12:17:30,-11.78,-10.38,-3.05
2024-08-13T12:17:30,-8.18,-9.22,-14.89
2024-08-13T12:17:31,10.74,5.31,-21.91
2024-08-13T12:17:31,-5.86,4.94,-1.16
2024-08-13T12:17:31,2.14,-7.08,5.19
2024-08-13T12:17:31,0.73,-0.12,-0.79
2024-08-13T12:17:31,1.83,2.08,1.1
2024-08-13T12:17:32,3.3,-0.37,1.46
2024-08-13T12:17:32,4.46,1.28,3.17
2024-08-13T12:17:32,-0.43,-0.06,3.85
2024-08-13T12:17:32,1.77,-0.92,-0.61
2024-08-13T12:17:33,-2.56,-0.55,-5.37
2024-08-13T12:17:33,-1.53,3.36,-5.8
2024-08-13T12:17:33,-3.91,-0.43,-3.97
2024-08-13T12:17:33,3.36,0.98,-1.53
2024-08-13T12:17:34,-0.92,-0.67,-1.34
2024-08-13T12:17:34,2.5,0.49,0.24
2024-08-13T12:17:34,0.06,0.43,-0.31
2024-08-13T12:17:34,1.28,2.38,-0.55
2024-08-13T12:17:34,0.55,-0.49,0.61
2024-08-13T12:17:35,5.13,-1.89,2.5
2024-08-13T12:17:35,-0.31,-0.12,-0.12
2024-08-13T12:17:35,-0.06,0.43,-0.79
2024-08-13T12:17:35,1.53,-1.28,0.98
2024-08-13T12:17:36,1.1,0.55,0.24
2024-08-13T12:17:36,0.73,-1.83,1.1
2024-08-13T12:17:36,0.92,-1.34,2.99
2024-08-13T12:17:36,1.16,-0.06,-0.24
2024-08-13T12:17:37,1.16,-0.79,0.43
2024-08-13T12:17:37,1.1,1.46,-0.06
2024-08-13T12:17:37,-1.34,-0.31,-0.55
2024-08-13T12:17:37,-0.37,-0.24,-0.73
2024-08-13T12:17:38,1.22,0,0.37
2024-08-13T12:17:38,-0.67,-0.92,-0.55
2024-08-13T12:17:38,1.83,-0.55,0.85
2024-08-13T12:17:38,0.12,-0.12,-1.1
2024-08-13T12:17:38,0.92,-0.92,0.49
2024-08-13T12:17:39,1.4,-0.18,0.43
2024-08-13T12:17:39,-0.18,-1.22,-0.18
2024-08-13T12:17:39,0.67,-0.06,0.12
2024-08-13T12:17:40,0.85,-0.43,0.24
2024-08-13T12:17:40,1.83,-0.85,-0.12
2024-08-13T12:17:40,-0.85,-1.53,0.43
2024-08-13T12:17:40,-3.11,-2.5,-0.85
2024-08-13T12:17:41,0.31,0.24,-0.31
2024-08-13T12:17:41,3.48,-1.04,0.67
2024-08-13T12:17:41,1.16,-0.49,-0.31
2024-08-13T12:17:41,0.24,1.1,-1.22
2024-08-13T12:17:42,1.59,-0.31,1.16
2024-08-13T12:17:42,2.56,-2.69,2.2
2024-08-13T12:17:42,2.62,0.06,-0.98
2024-08-13T12:17:42,-0.43,0.67,-1.83
2024-08-13T12:17:43,2.26,-0.06,-0.18
2024-08-13T12:17:43,-0.37,-0.49,-0.31
2024-08-13T12:17:43,0.92,0.49,0
2024-08-13T12:17:43,1.53,-0.61,1.28
2024-08-13T12:17:43,0.06,0.31,-1.46
2024-08-13T12:17:44,1.53,0.98,-2.75
2024-08-13T12:17:44,-2.5,-2.26,-0.49
2024-08-13T12:17:44,-2.26,-1.46,-1.77
2024-08-13T12:17:44,4.88,-0.31,2.75
2024-08-13T12:17:45,0.85,-1.1,1.4
2024-08-13T12:17:45,-0.24,-0.24,-0.43
2024-08-13T12:17:45,1.16,1.89,-2.2
2024-08-13T12:17:45,9.28,0.37,1.53
2024-08-13T12:17:46,1.53,-1.59,1.34
2024-08-13T12:17:46,-1.53,-1.04,-0.37
2024-08-13T12:17:46,3.54,-0.43,1.77
2024-08-13T12:17:46,3.42,-0.24,-0.79
2024-08-13T12:17:47,0.67,-1.1,0.73
2024-08-13T12:17:47,0.12,1.59,-1.46
2024-08-13T12:17:47,0.79,0.73,0.49
2024-08-13T12:17:47,-4.94,0.67,-2.5
2024-08-13T12:17:48,0.61,1.83,0.12
2024-08-13T12:17:48,2.08,-1.34,1.28
2024-08-13T12:17:48,2.08,-1.04,1.59
2024-08-13T12:17:48,1.46,-0.43,-0.55
2024-08-13T12:17:49,5.92,-1.83,4.76
2024-08-13T12:17:49,2.32,-0.24,0.73
2024-08-13T12:17:49,-2.01,-0.79,-1.77
2024-08-13T12:17:49,-1.22,1.34,-2.32
2024-08-13T12:17:50,-1.71,-0.67,-1.77
2024-08-13T12:17:50,-0.12,1.1,-0.55
2024-08-13T12:17:50,0.18,-0.79,-0.67
2024-08-13T12:17:50,3.48,-1.71,1.4
2024-08-13T12:17:50,2.14,-1.04,0.92
2024-08-13T12:17:51,1.83,0.61,0.06
2024-08-13T12:17:51,-0.37,0,-0.49
2024-08-13T12:17:51,-1.04,-0.67,-1.59
2024-08-13T12:17:51,9.4,-1.83,4.27
2024-08-13T12:17:52,-1.4,-0.67,-1.71
2024-08-13T12:17:52,0.79,-0.31,-0.37
2024-08-13T12:17:52,-0.61,-2.14,-0.12
2024-08-13T12:17:52,3.72,1.34,1.65
2024-08-13T12:17:53,-1.46,-2.32,-1.28
2024-08-13T12:17:53,1.34,2.08,-0.67
2024-08-13T12:17:56,-4.03,-1.65,-2.38
2024-08-13T12:17:56,1.1,1.77,-0.67
2024-08-13T12:17:56,-3.78,-2.38,-1.53
2024-08-13T12:17:56,2.62,0.85,0.43
2024-08-13T12:17:57,-2.69,-2.69,-1.1
2024-08-13T12:17:57,1.4,1.83,-1.16
2024-08-13T12:17:57,-0.79,-0.73,-0.85
2024-08-13T12:17:57,2.08,-0.18,0.73
2024-08-13T12:17:58,-0.12,-0.55,-0.37
2024-08-13T12:17:58,1.1,1.1,0.37
2024-08-13T12:17:58,-4.39,-2.26,-0.73
2024-08-13T12:17:58,2.26,0.92,0.85
2024-08-13T12:17:58,-0.92,-0.92,0.24
2024-08-13T12:17:59,0.43,-0.67,-0.12
2024-08-13T12:17:59,0.79,-0.49,-0.49
2024-08-13T12:17:59,0.12,0.12,-0.37
2024-08-13T12:17:59,0.24,0,-0.12
2024-08-13T12:18:00,1.16,1.04,-0.31
2024-08-13T12:18:00,-0.06,1.34,-1.34
2024-08-13T12:18:00,2.5,0.79,0.92
2024-08-13T12:18:00,-2.32,-1.22,-1.34
2024-08-13T12:18:01,1.53,-0.67,0
2024-08-13T12:18:01,3.6,-0.49,1.28
2024-08-13T12:18:01,1.4,-0.24,-0.49
2024-08-13T12:18:01,2.26,-0.61,0.85
2024-08-13T12:18:02,2.32,-0.85,1.16
2024-08-13T12:18:02,1.77,-0.31,0.31
2024-08-13T12:18:02,-0.67,-1.1,-0.61
2024-08-13T12:18:02,1.83,0.37,-0.37
2024-08-13T12:18:02,0.06,-0.61,-0.24
2024-08-13T12:18:03,-0.12,-0.73,-0.12
2024-08-13T12:18:03,1.04,0.31,-0.31
2024-08-13T12:18:03,1.22,-0.31,0.37
2024-08-13T12:18:03,2.38,-0.18,0.79
2024-08-13T12:18:04,1.22,-0.24,0
2024-08-13T12:18:04,0.31,0.24,-0.49
2024-08-13T12:18:04,0.61,0,0.18
2024-08-13T12:18:04,-0.85,-0.73,-0.43
2024-08-13T12:18:05,1.22,0.24,-0.31
2024-08-13T12:18:05,-0.92,-0.98,-0.37
2024-08-13T12:18:05,-0.67,-0.49,-0.06
2024-08-13T12:18:05,2.69,0.24,0.06
2024-08-13T12:18:06,0.24,-1.46,-0.18
2024-08-13T12:18:06,1.46,-1.04,0.18
2024-08-13T12:18:06,0.67,-0.61,-0.18
2024-08-13T12:18:06,1.1,-0.61,0.31
2024-08-13T12:18:06,1.16,-0.12,-0.12
2024-08-13T12:18:07,1.34,-0.24,0.18
2024-08-13T12:18:07,0.85,-0.31,0.12
2024-08-13T12:18:07,2.2,-1.83,1.04
2024-08-13T12:18:07,1.53,-0.67,0.12
2024-08-13T12:18:08,1.28,0,0.55
2024-08-13T12:18:08,1.34,-0.37,0.24
2024-08-13T12:18:08,0.24,-0.49,-0.31
2024-08-13T12:18:08,0.85,-0.18,-0.24
2024-08-13T12:18:09,0.61,-0.43,-0.24
2024-08-13T12:18:09,-0.67,-0.67,-0.37
2024-08-13T12:18:09,0.31,0.55,-0.67
2024-08-13T12:18:09,0.55,0.61,-0.43
2024-08-13T12:18:09,-0.06,0.24,-0.31
2024-08-13T12:18:10,-0.49,-0.85,-0.18
2024-08-13T12:18:10,0.43,-2.2,0.98
2024-08-13T12:18:10,1.95,0.43,0.55
2024-08-13T12:18:10,0.61,-0.06,-0.24
2024-08-13T12:18:11,0.85,0.55,-0.12
2024-08-13T12:18:11,0.61,0,-0.49
2024-08-13T12:18:11,0.79,-0.73,0
2024-08-13T12:18:11,1.77,0.24,-0.24
2024-08-13T12:18:12,0.43,0,-0.31
2024-08-13T12:18:12,1.71,0.06,-0.06
2024-08-13T12:18:12,0.49,-0.31,-0.06
2024-08-13T12:18:12,0.98,-0.85,0.49
2024-08-13T12:18:12,0.43,-0.55,0.06
2024-08-13T12:18:13,1.4,-0.92,0.43
2024-08-13T12:18:13,-1.59,-0.31,-0.85
2024-08-13T12:18:13,1.46,-0.67,0
2024-08-13T12:18:14,1.28,-2.62,2.14
2024-08-13T12:18:14,0.55,0.55,-0.24
2024-08-13T12:18:14,1.22,-0.61,0.31
2024-08-13T12:18:14,-1.04,-1.28,-0.49
2024-08-13T12:18:14,0.18,0.06,-0.61
2024-08-13T12:18:15,1.4,0.61,-0.43
2024-08-13T12:18:15,0.67,-0.06,0
2024-08-13T12:18:15,0.67,-0.67,-0.49
2024-08-13T12:18:15,1.1,0.31,-0.73
2024-08-13T12:18:16,2.38,0.49,0.06
2024-08-13T12:18:16,0.67,0.18,-0.43
2024-08-13T12:18:16,0.18,-0.55,-0.12
2024-08-13T12:18:16,0.49,-0.61,0.12
2024-08-13T12:18:17,1.4,-2.01,1.77
2024-08-13T12:18:17,0.18,-2.08,0.85
2024-08-13T12:18:17,-1.4,-0.92,-0.12
2024-08-13T12:18:17,1.1,-1.1,0.43
2024-08-13T12:18:18,1.22,0.55,-0.73
2024-08-13T12:18:18,1.22,0.49,-0.61
2024-08-13T12:18:18,1.34,0,-0.24
2024-08-13T12:18:18,-0.43,0.31,-0.85
2024-08-13T12:18:19,-0.55,-0.49,0.12
2024-08-13T12:18:19,1.22,0.24,-0.24
2024-08-13T12:18:19,2.56,0.55,0.06
2024-08-13T12:18:19,-2.2,-0.24,-2.38
2024-08-13T12:18:19,1.65,-1.46,1.22
